iter	PRAUC:type=Classic;use_weights=false	Logloss	BrierScore:use_weights=false	Logloss:use_weights=true	Logloss:use_weights=false
4177	0.2468299437	0.4120722222	0.06883247073	0.4120722222	0.2684431807
4178	0.2468206384	0.412056437	0.06882826885	0.412056437	0.2684286098
4179	0.2468183834	0.4120491346	0.06882751213	0.4120491346	0.2684226568
4180	0.2468210476	0.4120436806	0.06882383611	0.4120436806	0.2684107169
4181	0.2468547627	0.4120299027	0.06881260926	0.4120299027	0.2683789153
4182	0.2468410007	0.4120194882	0.06880501971	0.4120194882	0.2683568314
4183	0.2469386166	0.4120025232	0.06880356158	0.4120025232	0.2683448774
4184	0.2470291278	0.4119786999	0.06880301242	0.4119786999	0.2683442822
4185	0.2470600587	0.4119688947	0.06880324848	0.4119688947	0.2683410391
4186	0.2473912205	0.4119385415	0.06879417913	0.4119385415	0.2683121058
4187	0.247514924	0.4119250337	0.06878983026	0.4119250337	0.2682986355
4188	0.2476171282	0.411905976	0.06878467223	0.411905976	0.2682821005
4189	0.2475992405	0.4118805728	0.06877144665	0.4118805728	0.268250191
4190	0.247522589	0.4118596042	0.06876709893	0.4118596042	0.2682364913
4191	0.2475610528	0.4118456833	0.06876499524	0.4118456833	0.268230539
4192	0.2475385152	0.411835855	0.06876029118	0.411835855	0.2682168548
4193	0.2476798052	0.4118169361	0.06875129677	0.4118169361	0.2681936464
4194	0.2476684241	0.4118084531	0.06874885445	0.4118084531	0.2681812601
4195	0.2476749881	0.4117971483	0.0687481324	0.4117971483	0.268175338
4196	0.2478197581	0.4117830709	0.06874449618	0.4117830709	0.268163219
4197	0.2481293274	0.4117678985	0.06874411817	0.4117678985	0.268159268
4198	0.2482049333	0.4117458362	0.06874423024	0.4117458362	0.2681587114
4199	0.2481756089	0.4117261447	0.0687445284	0.4117261447	0.2681540988
4200	0.2481496072	0.4117084365	0.06874519166	0.4117084365	0.2681517682
4201	0.2482891667	0.4116799914	0.06874552645	0.4116799914	0.268152904
4202	0.2483232774	0.4116438536	0.0687357687	0.4116438536	0.2681200608
4203	0.2483472324	0.4116164258	0.0687278763	0.4116164258	0.2680937444
4204	0.2484903602	0.4115955443	0.06872891473	0.4115955443	0.2680972366
4205	0.2486325169	0.4115637568	0.06872454389	0.4115637568	0.2680823868
4206	0.2485891617	0.4115546527	0.06871394736	0.4115546527	0.268047749
4207	0.2487924821	0.4115392412	0.06871466619	0.4115392412	0.268049283
4208	0.248795747	0.4115184512	0.0687109568	0.4115184512	0.2680332941
4209	0.2488050949	0.4115049144	0.06871505492	0.4115049144	0.2680376045
4210	0.2487961352	0.4114975029	0.06871481972	0.4114975029	0.2680314416
4211	0.2486683754	0.4114859038	0.06870993593	0.4114859038	0.2680126906
4212	0.2487253643	0.4114665654	0.06871270362	0.4114665654	0.2680139406
4213	0.2487488541	0.4114544477	0.06870491507	0.4114544477	0.2679890126
4214	0.248781627	0.4114416273	0.06870176126	0.4114416273	0.2679763537
4215	0.2489185103	0.4114223487	0.0686971648	0.4114223487	0.267958068
4216	0.2489434037	0.4114154164	0.06869574713	0.4114154164	0.2679517211
4217	0.2489587748	0.4114006957	0.06869300589	0.4114006957	0.2679450751
4218	0.2491047356	0.4113761894	0.06868849474	0.4113761894	0.2679333632
4219	0.2490274341	0.411357695	0.06868839241	0.411357695	0.267934078
4220	0.249035413	0.411338082	0.06867845649	0.411338082	0.2679061591
4221	0.2495250344	0.4113272045	0.0686726729	0.4113272045	0.2678873551
4222	0.2495484304	0.4113134498	0.06866630889	0.4113134498	0.2678695691
4223	0.2495734218	0.4113044993	0.0686681203	0.4113044993	0.2678743466
4224	0.2496304584	0.4112818485	0.06867038693	0.4112818485	0.2678729393
4225	0.2496595633	0.411268415	0.06866592434	0.411268415	0.2678567677
4226	0.2496888938	0.4112584629	0.0686671485	0.4112584629	0.2678539485
4227	0.2496109187	0.4112516988	0.06866453634	0.4112516988	0.2678430095
4228	0.2496278068	0.4112288346	0.06866232708	0.4112288346	0.2678337049
4229	0.2496526539	0.4112179025	0.06866334369	0.4112179025	0.2678323912
4230	0.2496535415	0.4112033401	0.06865853562	0.4112033401	0.2678174225
4231	0.2497383451	0.4111725955	0.06865211925	0.4111725955	0.2677996666
4232	0.2498585431	0.411152631	0.06864688203	0.411152631	0.2677860306
4233	0.2498545452	0.4111454547	0.06863998528	0.4111454547	0.267763447
4234	0.2499032258	0.4111382665	0.068638712	0.4111382665	0.2677577683
4235	0.2498992899	0.4111226517	0.06863137156	0.4111226517	0.2677400597
4236	0.2499196922	0.4111110989	0.06863070481	0.4111110989	0.2677333202
4237	0.2499532683	0.4110908303	0.06862757513	0.4110908303	0.2677242647
4238	0.2499614544	0.411081878	0.06862831866	0.411081878	0.267725089
4239	0.2502631844	0.4110502044	0.06861606687	0.4110502044	0.267697193
4240	0.2503187084	0.4110297439	0.0686096994	0.4110297439	0.267681217
4241	0.2502956111	0.4110197136	0.06861102907	0.4110197136	0.2676820629
4242	0.2502900272	0.4110147736	0.06860676835	0.4110147736	0.2676680485
4243	0.2502934268	0.4110030879	0.0685998295	0.4110030879	0.2676432814
4244	0.2503869071	0.4109676265	0.06859477588	0.4109676265	0.2676286709
4245	0.2504152996	0.4109537588	0.06859530303	0.4109537588	0.267624923
4246	0.2504941736	0.4109266003	0.06859085056	0.4109266003	0.2676103097
4247	0.250545346	0.4109168875	0.06859152601	0.4109168875	0.267608346
4248	0.2505575156	0.410906133	0.06859472353	0.410906133	0.2676139551
4249	0.2506526975	0.4108938338	0.06859275813	0.4108938338	0.2676045899
4250	0.2507073853	0.4108558179	0.0685833172	0.4108558179	0.2675730433
4251	0.2506826369	0.4108457017	0.06858675512	0.4108457017	0.2675777886
4252	0.250904866	0.4108317818	0.06858707566	0.4108317818	0.2675795414
4253	0.2508553892	0.4108096928	0.0685845031	0.4108096928	0.2675692198
4254	0.2509787155	0.4107963829	0.06858140108	0.4107963829	0.2675621012
4255	0.2509340892	0.4107731418	0.0685724737	0.4107731418	0.2675358559
4256	0.2510336861	0.4107432045	0.06857363225	0.4107432045	0.2675331976
4257	0.2510314242	0.4107123741	0.06857442705	0.4107123741	0.2675294263
4258	0.2510299781	0.4106979433	0.06856989581	0.4106979433	0.2675159273
4259	0.2512145067	0.4106688289	0.06857067438	0.4106688289	0.2675132805
4260	0.251242515	0.410648395	0.06856632254	0.410648395	0.2674962876
4261	0.251238347	0.4106380541	0.06856787545	0.4106380541	0.2674996293
4262	0.2512825192	0.4106232428	0.06856969413	0.4106232428	0.2675020972
4263	0.2513375588	0.4105955203	0.06857039153	0.4105955203	0.2674979012
4264	0.2514542172	0.4105817015	0.06856819105	0.4105817015	0.2674901638
4265	0.2516120675	0.4105676076	0.0685597265	0.4105676076	0.2674673232
4266	0.2516049822	0.4105611109	0.06856207034	0.4105611109	0.2674683064
4267	0.2516452316	0.4105528505	0.06855415385	0.4105528505	0.2674433953
4268	0.2516452316	0.4105452654	0.06855074825	0.4105452654	0.2674313719
4269	0.2516465426	0.4105246492	0.0685488885	0.4105246492	0.2674232708
4270	0.2517108986	0.4105124644	0.0685439818	0.4105124644	0.2674099689
4271	0.2518245242	0.4104947643	0.06854655355	0.4104947643	0.2674130697
4272	0.2517862424	0.4104818214	0.06854822207	0.4104818214	0.2674136239
4273	0.2517456351	0.4104596948	0.06854936344	0.4104596948	0.2674108784
4274	0.2517388338	0.4104484038	0.06854906246	0.4104484038	0.2674054858
4275	0.2517291395	0.4104291776	0.06854398933	0.4104291776	0.2673888591
4276	0.2518079712	0.4104139366	0.06854636907	0.4104139366	0.2673943644
4277	0.2518282357	0.4103981045	0.06854465689	0.4103981045	0.2673866859
4278	0.2517984266	0.4103912901	0.06854009603	0.4103912901	0.2673711908
4279	0.2518922658	0.4103614935	0.06853351665	0.4103614935	0.2673492433
4280	0.2519838926	0.4103436878	0.0685354406	0.4103436878	0.2673504823
4281	0.2519759348	0.4103273668	0.06852986046	0.4103273668	0.2673353088
4282	0.2519637986	0.4102979856	0.0685238402	0.4102979856	0.2673159405
4283	0.2519434563	0.4102921107	0.06852525287	0.4102921107	0.2673174144
4284	0.2519506027	0.4102826408	0.06852578581	0.4102826408	0.2673165552
4285	0.2519352115	0.4102728733	0.06852618127	0.4102728733	0.2673150094
4286	0.2520804564	0.4102589668	0.06852350746	0.4102589668	0.267305146
4287	0.2520533349	0.4102438542	0.06852045529	0.4102438542	0.2672959978
4288	0.2521567457	0.4102266814	0.06851980982	0.4102266814	0.2672959483
4289	0.252068627	0.4102094268	0.06852120689	0.4102094268	0.267295532
4290	0.2522646195	0.4102007257	0.06852023206	0.4102007257	0.2672890517
4291	0.252258816	0.4101907275	0.06851881076	0.4101907275	0.2672809071
4292	0.2523371289	0.4101728264	0.06851974069	0.4101728264	0.2672774204
4293	0.2522803718	0.410143429	0.06850912809	0.410143429	0.2672506382
4294	0.2522763014	0.4101368083	0.06850950937	0.4101368083	0.2672471982
4295	0.2522343736	0.410106233	0.06850418227	0.410106233	0.2672246376
4296	0.2522481031	0.410088179	0.06850412989	0.410088179	0.2672187812
4297	0.2522600986	0.4100862752	0.06849904278	0.4100862752	0.267203462
4298	0.2522625294	0.4100657116	0.06849832255	0.4100657116	0.2671978708
4299	0.2523933153	0.4100260301	0.06849360093	0.4100260301	0.2671825647
4300	0.252402489	0.4100044538	0.06849529175	0.4100044538	0.2671879379
4301	0.2521862748	0.4099941423	0.06849424485	0.4099941423	0.2671819746
4302	0.2522644711	0.4099713454	0.06849315607	0.4099713454	0.2671773302
4303	0.2522883583	0.4099598344	0.06849089286	0.4099598344	0.2671689609
4304	0.2522883848	0.4099437036	0.06849142985	0.4099437036	0.2671676091
4305	0.252315634	0.4099286173	0.06848748491	0.4099286173	0.2671519546
4306	0.2523286181	0.409916857	0.0684909544	0.409916857	0.2671583655
4307	0.2523276842	0.4099088829	0.0684867511	0.4099088829	0.2671430961
4308	0.2523391119	0.4098912277	0.06849142308	0.4098912277	0.267150917
4309	0.2523523648	0.4098830136	0.06848791683	0.4098830136	0.2671381484
4310	0.2523439725	0.4098603143	0.06848457737	0.4098603143	0.267124453
4311	0.2524466157	0.4098417168	0.06848576861	0.4098417168	0.267123514
4312	0.2524729153	0.4098312978	0.06848217648	0.4098312978	0.2671116472
4313	0.2525117714	0.4098149332	0.0684817775	0.4098149332	0.2671075001
4314	0.2526101005	0.4098055483	0.06848288338	0.4098055483	0.267106201
4315	0.2525765845	0.4097907733	0.06848200368	0.4097907733	0.2671005015
4316	0.2528304749	0.4097740326	0.06848504775	0.4097740326	0.2671029521
4317	0.2525237059	0.4097624464	0.06848600563	0.4097624464	0.2671045041
4318	0.2529904248	0.4097325857	0.068479116	0.4097325857	0.2670839521
4319	0.2530720462	0.4097044562	0.06847167691	0.4097044562	0.2670608021
4320	0.253047455	0.4096886789	0.06847311423	0.4096886789	0.2670601928
4321	0.2531383414	0.4096675948	0.06846817806	0.4096675948	0.2670496485
4322	0.2532513123	0.4096490319	0.06846521374	0.4096490319	0.267042777
4323	0.2533075877	0.4096349283	0.06846965208	0.4096349283	0.2670498795
4324	0.253302804	0.4096122913	0.0684666493	0.4096122913	0.2670413216
4325	0.2534410452	0.4095902525	0.06846459646	0.4095902525	0.2670267414
4326	0.2534083866	0.4095755144	0.06846716853	0.4095755144	0.2670324523
4327	0.2535069032	0.4095473952	0.06846360846	0.4095473952	0.2670188677
4328	0.2534874745	0.4095418552	0.0684622783	0.4095418552	0.2670113995
4329	0.2534828089	0.4095128017	0.06845584889	0.4095128017	0.266991826
4330	0.2534789778	0.4094982514	0.0684580032	0.4094982514	0.2669912086
4331	0.2534360035	0.4094806897	0.06845896822	0.4094806897	0.2669904279
4332	0.2534398003	0.4094602352	0.06845696754	0.4094602352	0.2669820033
4333	0.2534945912	0.409451068	0.0684573176	0.409451068	0.2669807239
4334	0.2535178593	0.4094369823	0.06845800976	0.4094369823	0.2669806682
4335	0.2534394751	0.409412758	0.06845080679	0.409412758	0.2669607654
4336	0.2535093776	0.4093914364	0.06844684715	0.4093914364	0.2669466239
4337	0.2535672742	0.4093823406	0.06844550299	0.4093823406	0.2669408534
4338	0.2535744572	0.4093677055	0.06844240163	0.4093677055	0.266926268
4339	0.2536265845	0.4093498587	0.06844761222	0.4093498587	0.2669345493
4340	0.2536630438	0.4093388368	0.06844363499	0.4093388368	0.2669198379
4341	0.2536577553	0.409333392	0.06843990229	0.409333392	0.2669067761
4342	0.2537626091	0.4093120543	0.06843444886	0.4093120543	0.2668936063
4343	0.2537890421	0.4093018545	0.06843449395	0.4093018545	0.2668942873
4344	0.2539203911	0.4092819814	0.0684356096	0.4092819814	0.2668962931
4345	0.2543563742	0.4092591448	0.0684323998	0.4092591448	0.2668839811
4346	0.2544434222	0.4092485419	0.06843462963	0.4092485419	0.266885844
4347	0.2544228596	0.4092339752	0.06843613817	0.4092339752	0.2668840288
4348	0.2539819336	0.4092142263	0.06843093482	0.4092142263	0.2668664259
4349	0.2540109027	0.4092003128	0.06843575072	0.4092003128	0.2668724773
4350	0.2540355698	0.4091829424	0.06843109336	0.4091829424	0.2668570022
4351	0.2540419487	0.4091756828	0.06842251182	0.4091756828	0.266830571
4352	0.2540855833	0.4091656154	0.06842355459	0.4091656154	0.2668304907
4353	0.2540970576	0.4091410673	0.06841590892	0.4091410673	0.26680751
4354	0.2541109531	0.409126749	0.06841838808	0.409126749	0.2668113296
4355	0.2541073746	0.4091037208	0.06841692905	0.4091037208	0.2667997763
4356	0.2540641549	0.4090975774	0.06841078055	0.4090975774	0.2667794805
4357	0.2540441571	0.4090866474	0.06841172429	0.4090866474	0.266779171
4358	0.254121109	0.4090803556	0.06840747568	0.4090803556	0.2667647358
4359	0.2540595803	0.4090669928	0.06841058879	0.4090669928	0.2667672629
4360	0.254563278	0.4090533824	0.06840867788	0.4090533824	0.2667590817
4361	0.2546650204	0.409023134	0.06840046992	0.409023134	0.266731809
4362	0.2546567281	0.4090146837	0.0684019657	0.4090146837	0.2667320086
4363	0.2546455305	0.409003028	0.06839968829	0.409003028	0.2667207968
4364	0.2547450141	0.4089651758	0.06838678235	0.4089651758	0.2666887254
4365	0.2547205357	0.4089483183	0.06838155482	0.4089483183	0.2666724223
4366	0.2548153784	0.4089333761	0.06837981739	0.4089333761	0.2666650316
4367	0.2547733406	0.4089168393	0.06838104771	0.4089168393	0.2666634324
4368	0.2547959454	0.4089099383	0.06838021975	0.4089099383	0.2666574728
4369	0.2547652003	0.4089014487	0.06838093703	0.4089014487	0.2666549315
4370	0.2547740992	0.40889251	0.06837704888	0.40889251	0.2666407614
4371	0.2547854462	0.408881991	0.06837339214	0.408881991	0.2666268094
4372	0.254793901	0.4088656247	0.06837536935	0.4088656247	0.2666295073
4373	0.2548180425	0.4088583064	0.06837602178	0.4088583064	0.2666289096
4374	0.2548577118	0.4088370424	0.06837113533	0.4088370424	0.2666088875
4375	0.2545274753	0.4088135675	0.06836406607	0.4088135675	0.2665891301
4376	0.2545441451	0.4087919175	0.06836047219	0.4087919175	0.2665731573
4377	0.2545527677	0.4087709183	0.06835580637	0.4087709183	0.2665590541
4378	0.2545500732	0.4087645115	0.0683480523	0.4087645115	0.2665323724
4379	0.2546415501	0.4087482704	0.06835042196	0.4087482704	0.2665349313
4380	0.2546206069	0.408741778	0.06834810848	0.408741778	0.266525543
4381	0.2549113033	0.408717973	0.06834288787	0.408717973	0.2665121114
4382	0.254826762	0.4086904926	0.06834035032	0.4086904926	0.2665014477
4383	0.2553263317	0.4086531932	0.06832033917	0.4086531932	0.266451142
4384	0.255216923	0.4086383265	0.06832428401	0.4086383265	0.2664583183
4385	0.2550203714	0.4086052897	0.06831562276	0.4086052897	0.2664342607
4386	0.2554788781	0.4085810175	0.06831577233	0.4085810175	0.2664346556
4387	0.255570391	0.4085613552	0.06830778273	0.4085613552	0.2664108573
4388	0.2555562462	0.4085370432	0.06831032658	0.4085370432	0.2664176102
4389	0.2556139961	0.4085093228	0.06830508202	0.4085093228	0.2663947823
4390	0.2555978691	0.4084891281	0.06830326031	0.4084891281	0.2663869323
4391	0.25573045	0.4084626137	0.06829918038	0.4084626137	0.2663755416
4392	0.2559995439	0.4084446903	0.06829429237	0.4084446903	0.2663620228
4393	0.2559986199	0.4084166711	0.06828544639	0.4084166711	0.2663306622
4394	0.2560196247	0.4083981251	0.0682877811	0.4083981251	0.266332005
4395	0.25609419	0.4083802401	0.06828552184	0.4083802401	0.2663272147
4396	0.2561972656	0.4083606116	0.06828132548	0.4083606116	0.2663117615
4397	0.2561508525	0.4083407923	0.06827832209	0.4083407923	0.2662999452
4398	0.2561184384	0.4083300208	0.06828007455	0.4083300208	0.2663046782
4399	0.2562535309	0.4082982219	0.06827335618	0.4082982219	0.2662816348
4400	0.2561694409	0.4082790361	0.06827230257	0.4082790361	0.2662734531
4401	0.2563181403	0.4082511501	0.06826620965	0.4082511501	0.2662525217
4402	0.2563147197	0.408242036	0.06826806412	0.408242036	0.2662550224
4403	0.2563566444	0.4082312144	0.06826694961	0.4082312144	0.2662519836
4404	0.2563836783	0.4082122269	0.06826821482	0.4082122269	0.266249204
4405	0.2564065494	0.4082021263	0.06826335947	0.4082021263	0.266231594
4406	0.2564376868	0.4081819723	0.06826055198	0.4081819723	0.2662206911
4407	0.2564475834	0.4081641829	0.06826378327	0.4081641829	0.2662226859
4408	0.2565161837	0.4081370549	0.06826223268	0.4081370549	0.2662125122
4409	0.2564934156	0.4081170812	0.06825558081	0.4081170812	0.2661924367
4410	0.2565499187	0.4080802643	0.06824878059	0.4080802643	0.2661728964
4411	0.2566537075	0.4080559034	0.06823977855	0.4080559034	0.2661414512
4412	0.2567355632	0.4080502438	0.06823217943	0.4080502438	0.2661188262
4413	0.2568132468	0.408027198	0.06823188102	0.408027198	0.2661199969
4414	0.2568715619	0.4080086405	0.06823214105	0.4080086405	0.266115097
4415	0.2568789369	0.4080028286	0.06822451548	0.4080028286	0.2660922419
4416	0.2569026881	0.4079830791	0.06822379498	0.4079830791	0.2660848135
4417	0.2569496227	0.4079671702	0.0682243969	0.4079671702	0.2660821343
4418	0.2569958585	0.407947947	0.06822252497	0.407947947	0.2660771985
4419	0.2570269398	0.4079224814	0.06821743404	0.4079224814	0.2660608738
4420	0.2570806157	0.4079066206	0.06821684787	0.4079066206	0.2660564719
4421	0.257046689	0.4078915009	0.06821829031	0.4078915009	0.2660552682
4422	0.2570132434	0.4078698978	0.06822275687	0.4078698978	0.2660599722
4423	0.2570032901	0.4078445887	0.06821859093	0.4078445887	0.2660465769
4424	0.2569165711	0.4078301503	0.06821218239	0.4078301503	0.2660232584
4425	0.2569443792	0.4078120227	0.0682096862	0.4078120227	0.2660138202
4426	0.2570319098	0.4077898855	0.06820385713	0.4077898855	0.2659979493
4427	0.257026939	0.4077854105	0.06819828581	0.4077854105	0.2659796249
4428	0.2570054095	0.4077705371	0.06819954002	0.4077705371	0.2659791787
4429	0.2570400472	0.4077594866	0.06819490417	0.4077594866	0.265965934
4430	0.2570761556	0.4077465301	0.06819578045	0.4077465301	0.2659678055
4431	0.2570757118	0.4077350686	0.06819842105	0.4077350686	0.2659699515
4432	0.2571128352	0.4077119508	0.06819185412	0.4077119508	0.2659504962
4433	0.2571098152	0.4076974483	0.06819706668	0.4076974483	0.265957456
4434	0.2571094834	0.4076811025	0.06819458306	0.4076811025	0.2659510059
4435	0.2571386754	0.4076743618	0.06819671027	0.4076743618	0.2659525727
4436	0.2571770653	0.4076662791	0.0682011117	0.4076662791	0.2659629486
4437	0.2572251402	0.4076492386	0.06819633735	0.4076492386	0.265946835
4438	0.2572599219	0.407629904	0.06820116938	0.407629904	0.2659558312
4439	0.2572604647	0.4076239218	0.06819698398	0.4076239218	0.2659416334
4440	0.257221591	0.4076056025	0.06819834951	0.4076056025	0.2659374
4441	0.2572269983	0.4075877659	0.06819725834	0.4075877659	0.2659311922
4442	0.2572533939	0.4075801703	0.06819056781	0.4075801703	0.2659098286
4443	0.2572735718	0.4075630656	0.06818557276	0.4075630656	0.2658945558
4444	0.2573444655	0.4075412463	0.06817949477	0.4075412463	0.2658757898
4445	0.2574174875	0.4075087477	0.06817107332	0.4075087477	0.2658521887
